all_checkpoint_detector_flip,art_install_pass,behavior_ioc_pass,condition,cumulative_art_install_pass,cumulative_behavior_ioc_pass,cumulative_detector_flip,cumulative_edit_applied_pass,cumulative_repack_pass,cumulative_smoke_pass,detector_flip,edit_applied_pass,failure_category,ineligible_reason,latent_cosine,latent_delta_l2,matching_detector_flip,matching_malware_probability_delta,matching_modified_malware_probability,matching_original_malware_probability,realized_delta_l2,relative_target_distance,repack_pass,seed,smoke_pass,source_id,stage,status
,,,semantics_preserving,,,,,,,,,invalid_source_apk_zip,,,,,,,,,,,43,,source_016,scored,failed
,,,destructive_upper,,,,,,,,,invalid_source_apk_zip,,,,,,,,,,,43,,source_016,scored,failed
,,,random_direction,,,,,,,,,invalid_source_apk_zip,,,,,,,,,,,43,,source_016,scored,failed
,,,random_method,,,,,,,,,invalid_source_apk_zip,,,,,,,,,,,43,,source_016,scored,failed
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.0433056578040123,0.13691303133964539,False,-0.0001925826072692871,0.8568997979164124,0.8570923805236816,0.004607215523719788,0.9991084933280945,True,43,False,source_002,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,-0.03741757199168205,0.13691303133964539,False,0.00014072656631469727,0.8572331070899963,0.8570923805236816,0.005142617970705032,1.0021086931228638,True,43,False,source_002,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.023042060434818268,0.13691303133964539,False,-0.013734996318817139,0.8433573842048645,0.8570923805236816,0.7060444951057434,5.230277061462402,True,43,False,source_002,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,0.014253498055040836,0.13691303133964539,False,-0.0002219676971435547,0.8568704128265381,0.8570923805236816,0.003903401782736182,1.0000001192092896,True,43,False,source_002,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.03870885446667671,0.13691303133964539,False,7.224082946777344e-05,0.8571646213531494,0.8570923805236816,0.012574898079037666,1.0006623268127441,True,43,False,source_002,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.060324717313051224,0.13650019466876984,False,-3.337860107421875e-06,0.9999386072158813,0.9999419450759888,0.006013000383973122,0.9983114004135132,True,43,True,source_056,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.01223432645201683,0.13650019466876984,False,1.0728836059570312e-06,0.9999430179595947,0.9999419450759888,0.00655018724501133,1.0017368793487549,True,43,True,source_056,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,True,False,True,,,0.040802519768476486,0.13650019466876984,False,-0.006824851036071777,0.993117094039917,0.9999419450759888,0.7104515433311462,5.259738445281982,True,43,True,source_056,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,-0.01223432645201683,0.13650019466876984,False,1.0728836059570312e-06,0.9999430179595947,0.9999419450759888,0.00655018724501133,1.0017368793487549,True,43,True,source_056,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.04134413227438927,0.13650019466876984,False,-3.5762786865234375e-07,0.9999415874481201,0.9999419450759888,0.02901856228709221,1.0137138366699219,True,43,True,source_056,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.08567163348197937,0.1373213529586792,False,-2.7418136596679688e-06,0.9999884366989136,0.9999911785125732,0.20355373620986938,1.7155985832214355,True,43,True,source_027,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.024020448327064514,0.1373213529586792,False,-3.5762786865234375e-07,0.9999908208847046,0.9999911785125732,0.20944815874099731,1.8036314249038696,True,43,True,source_027,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.0710592195391655,0.1373213529586792,False,-5.0067901611328125e-06,0.9999861717224121,0.9999911785125732,0.5364378094673157,3.9629666805267334,True,43,True,source_027,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.04502794146537781,0.1373213529586792,False,-2.1457672119140625e-06,0.9999890327453613,0.9999911785125732,0.18266893923282623,1.627794861793518,True,43,True,source_027,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.015837326645851135,0.1373213529586792,False,0.0,0.9999911785125732,0.9999911785125732,0.2928833067417145,2.3412418365478516,True,43,True,source_027,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.05884973704814911,0.13731414079666138,False,-1.501990482211113e-06,0.0011179120047017932,0.0011194139951840043,0.0037051853723824024,0.9987753629684448,True,43,False,source_070,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.027498066425323486,0.13731414079666138,False,9.798677638173103e-07,0.0011203938629478216,0.0011194139951840043,0.003967867698520422,0.9996228814125061,True,43,False,source_070,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.025744391605257988,0.13731414079666138,False,0.0005043899873271585,0.0016238039825111628,0.0011194139951840043,0.7139726281166077,5.269503593444824,True,43,False,source_070,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,0.027498066425323486,0.13731414079666138,False,9.798677638173103e-07,0.0011203938629478216,0.0011194139951840043,0.003967867698520422,0.9996228814125061,True,43,False,source_070,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.002194153843447566,0.13731414079666138,False,1.6284175217151642e-06,0.0011210424127057195,0.0011194139951840043,0.10067153722047806,1.2386637926101685,True,43,False,source_070,gated,complete
,,,latent_cosine,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_001,,ineligible
,,,semantics_preserving,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_001,,ineligible
,,,destructive_upper,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_001,,ineligible
,,,random_direction,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_001,,ineligible
,,,random_method,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_001,,ineligible
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14459174871444702,0.13702985644340515,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.669276475906372,True,43,True,source_058,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018479572609066963,0.13702985644340515,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223851919174194,True,43,True,source_058,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07450586557388306,0.13702985644340515,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542806148529053,True,43,True,source_058,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.018479572609066963,0.13702985644340515,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223851919174194,True,43,True,source_058,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.08655401319265366,0.13702985644340515,False,-2.384185791015625e-07,0.9999417066574097,0.9999419450759888,0.2822554111480713,2.2104854583740234,True,43,True,source_058,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.04681966081261635,0.1366000920534134,False,-0.0001730024814605713,0.13741782307624817,0.13759082555770874,0.004478823859244585,0.9990019798278809,True,43,True,source_005,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0004844767681788653,0.1366000920534134,False,4.121661186218262e-05,0.13763204216957092,0.13759082555770874,0.005862307269126177,1.0008997917175293,True,43,True,source_005,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.04665069282054901,0.1366000920534134,False,-0.0013740211725234985,0.13621680438518524,0.13759082555770874,0.7285780906677246,5.380545139312744,True,43,True,source_005,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.04681966081261635,0.1366000920534134,False,-0.0001730024814605713,0.13741782307624817,0.13759082555770874,0.004478823859244585,0.9990019798278809,True,43,True,source_005,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,-0.0041285124607384205,0.1366000920534134,False,-1.6689300537109375e-06,0.13758915662765503,0.13759082555770874,0.07923402637243271,1.1581192016601562,True,43,True,source_005,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14460450410842896,0.1370314657688141,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692512035369873,True,43,True,source_069,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018488315865397453,0.1370314657688141,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223627805709839,True,43,True,source_069,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449793070554733,0.1370314657688141,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542441368103027,True,43,True,source_069,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.04979771748185158,0.1370314657688141,False,-1.2159347534179688e-05,0.9999297857284546,0.9999419450759888,0.1838044375181198,1.6326593160629272,True,43,True,source_069,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.10788280516862869,0.1370314657688141,False,-1.1920928955078125e-07,0.9999418258666992,0.9999419450759888,0.007636142894625664,0.995530903339386,True,43,True,source_069,gated,complete
,,,latent_cosine,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_004,,ineligible
,,,semantics_preserving,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_004,,ineligible
,,,destructive_upper,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_004,,ineligible
,,,random_direction,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_004,,ineligible
,,,random_method,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_004,,ineligible
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,-0.00494269048795104,0.13755905628204346,False,0.0,1.0,1.0,0.003645064076408744,1.0004819631576538,True,43,True,source_055,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.03424931690096855,0.13755905628204346,False,0.0,1.0,1.0,0.0038321036845445633,1.0013413429260254,True,43,True,source_055,gated,complete
,,,destructive_upper,,,,,,,,,,constructor_excluded_from_destructive_upper_bound,,,,,,,,,,43,,source_055,,ineligible
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,-0.00494269048795104,0.13755905628204346,False,0.0,1.0,1.0,0.003645064076408744,1.0004819631576538,True,43,True,source_055,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.03772316128015518,0.13755905628204346,False,0.0,1.0,1.0,0.06560685485601425,1.0915515422821045,True,43,True,source_055,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14460474252700806,0.13703152537345886,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692503690719604,True,43,True,source_046,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018488604575395584,0.13703152537345886,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.822361946105957,True,43,True,source_046,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449765503406525,0.13703152537345886,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542429447174072,True,43,True,source_046,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.14460474252700806,0.13703152537345886,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692503690719604,True,43,True,source_046,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.0871657282114029,0.13703152537345886,False,-5.960464477539062e-07,0.999941349029541,0.9999419450759888,0.03262468799948692,1.0075603723526,True,43,True,source_046,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.0470871776342392,0.1363217830657959,False,-8.344650268554688e-06,0.9938963055610657,0.9939046502113342,0.024139603599905968,1.0073134899139404,True,43,False,source_066,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,-0.01742599904537201,0.1363217830657959,False,1.4126300811767578e-05,0.993918776512146,0.9939046502113342,0.026839401572942734,1.0225579738616943,True,43,False,source_066,gated,complete
False,False,False,destructive_upper,False,False,False,True,True,False,False,True,,,0.03296913206577301,0.1363217830657959,False,5.7816505432128906e-05,0.9939624667167664,0.9939046502113342,0.6793006658554077,5.049989223480225,True,43,False,source_066,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,-0.01742599904537201,0.1363217830657959,False,1.4126300811767578e-05,0.993918776512146,0.9939046502113342,0.026839401572942734,1.0225579738616943,True,43,False,source_066,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.04007977247238159,0.1363217830657959,False,-1.5497207641601562e-06,0.9939031004905701,0.9939046502113342,0.15498951077461243,1.4837430715560913,True,43,False,source_066,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.05884973704814911,0.13731414079666138,False,-1.5132827684283257e-06,0.0011268369853496552,0.0011283502681180835,0.0037051853723824024,0.9987753629684448,True,43,False,source_024,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.027498068287968636,0.13731414079666138,False,9.883660823106766e-07,0.0011293386342003942,0.0011283502681180835,0.003967867698520422,0.9996228814125061,True,43,False,source_024,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.02574438787996769,0.13731414079666138,False,0.0005085979355499148,0.0016369482036679983,0.0011283502681180835,0.7139726281166077,5.269503593444824,True,43,False,source_024,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,0.019538037478923798,0.13731414079666138,False,2.66125425696373e-07,0.0011286163935437799,0.0011283502681180835,0.0031943300273269415,0.9998160600662231,True,43,False,source_024,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.030005982145667076,0.13731414079666138,False,-9.66247171163559e-09,0.0011283406056463718,0.0011283502681180835,0.005273793358355761,0.9995850324630737,True,43,False,source_024,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14460550248622894,0.13703151047229767,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692497730255127,True,43,True,source_028,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.01848728395998478,0.13703151047229767,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223631381988525,True,43,True,source_028,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449756562709808,0.13703151047229767,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542431831359863,True,43,True,source_028,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.049797769635915756,0.13703151047229767,False,-1.2159347534179688e-05,0.9999297857284546,0.9999419450759888,0.1838044375181198,1.632658839225769,True,43,True,source_028,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.10960443317890167,0.13703151047229767,False,-2.384185791015625e-07,0.9999417066574097,0.9999419450759888,0.013071981258690357,0.9940767884254456,True,43,True,source_028,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14460748434066772,0.13703179359436035,False,-1.6689300537109375e-05,0.9999191761016846,0.9999358654022217,0.20403528213500977,1.6692454814910889,True,43,True,source_068,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018488924950361252,0.13703179359436035,False,-3.0994415283203125e-06,0.9999327659606934,0.9999358654022217,0.21131421625614166,1.8223590850830078,True,43,True,source_068,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449561357498169,0.13703179359436035,False,-2.872943878173828e-05,0.9999071359634399,0.9999358654022217,0.5345504283905029,3.954237222671509,True,43,True,source_068,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.08970164507627487,0.13703179359436035,False,-1.3589859008789062e-05,0.9999222755432129,0.9999358654022217,0.1813296228647232,1.5854452848434448,True,43,True,source_068,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.07579109817743301,0.13703179359436035,False,-1.1920928955078125e-07,0.9999357461929321,0.9999358654022217,0.2877230942249298,2.2561886310577393,True,43,True,source_068,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.05884973332285881,0.13731414079666138,False,-1.5132827684283257e-06,0.0011268369853496552,0.0011283502681180835,0.0037051853723824024,0.9987753629684448,True,43,False,source_007,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.027498068287968636,0.13731414079666138,False,9.883660823106766e-07,0.0011293386342003942,0.0011283502681180835,0.003967867698520422,0.9996228814125061,True,43,False,source_007,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.02574438974261284,0.13731414079666138,False,0.0005085979355499148,0.0016369482036679983,0.0011283502681180835,0.7139726281166077,5.269503593444824,True,43,False,source_007,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,0.027498068287968636,0.13731414079666138,False,9.883660823106766e-07,0.0011293386342003942,0.0011283502681180835,0.003967867698520422,0.9996228814125061,True,43,False,source_007,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.013452131301164627,0.13731414079666138,False,-5.8906152844429016e-08,0.001128291361965239,0.0011283502681180835,0.02763568051159382,1.017393946647644,True,43,False,source_007,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.1446150690317154,0.13703274726867676,False,-1.6689300537109375e-05,0.9999194145202637,0.9999361038208008,0.20403528213500977,1.6692304611206055,True,43,True,source_013,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.01849357970058918,0.13703274726867676,False,-3.2186508178710938e-06,0.9999328851699829,0.9999361038208008,0.21131421625614166,1.8223462104797363,True,43,True,source_013,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449101656675339,0.13703274726867676,False,-2.872943878173828e-05,0.999907374382019,0.9999361038208008,0.5345504283905029,3.9542155265808105,True,43,True,source_013,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.04979647323489189,0.13703274726867676,False,-1.3232231140136719e-05,0.9999228715896606,0.9999361038208008,0.1838044375181198,1.632650375366211,True,43,True,source_013,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.08059538900852203,0.13703274726867676,False,0.0,0.9999361038208008,0.9999361038208008,0.11197155714035034,1.239340901374817,True,43,True,source_013,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.1446121633052826,0.13703244924545288,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692355871200562,True,43,True,source_060,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018493475392460823,0.13703244924545288,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.822348952293396,True,43,True,source_060,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449272274971008,0.13703244924545288,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542222023010254,True,43,True,source_060,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.1446121633052826,0.13703244924545288,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692355871200562,True,43,True,source_060,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.07212546467781067,0.13703244924545288,False,-1.1920928955078125e-07,0.9999418258666992,0.9999419450759888,0.0807669535279274,1.123552918434143,True,43,True,source_060,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14485639333724976,0.13699395954608917,False,-2.8848648071289062e-05,0.9998422861099243,0.9998711347579956,0.20403528213500977,1.6693546772003174,True,43,True,source_043,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.01770835556089878,0.13699395954608917,False,-5.245208740234375e-06,0.9998658895492554,0.9998711347579956,0.21131421625614166,1.8233755826950073,True,43,True,source_043,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07512065023183823,0.13699395954608917,False,-4.786252975463867e-05,0.999823272228241,0.9998711347579956,0.5345504283905029,3.9546632766723633,True,43,True,source_043,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.050161778926849365,0.13699395954608917,False,-2.300739288330078e-05,0.9998481273651123,0.9998711347579956,0.1838044375181198,1.6326507329940796,True,43,True,source_043,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.10380618274211884,0.13699395954608917,False,4.76837158203125e-07,0.9998716115951538,0.9998711347579956,0.11226372420787811,1.2253214120864868,True,43,True,source_043,gated,complete
,,,latent_cosine,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_006,,ineligible
,,,semantics_preserving,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_006,,ineligible
,,,destructive_upper,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_006,,ineligible
,,,random_direction,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_006,,ineligible
,,,random_method,,,,,,,,,,attacked_method_has_no_code,,,,,,,,,,43,,source_006,,ineligible
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14591270685195923,0.13728944957256317,False,-1.4662742614746094e-05,0.9999443292617798,0.9999589920043945,0.20403528213500977,1.6658318042755127,True,43,True,source_062,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.01719827577471733,0.13728944957256317,False,-2.86102294921875e-06,0.9999561309814453,0.9999589920043945,0.21131421625614166,1.8210314512252808,True,43,True,source_062,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07522095739841461,0.13728944957256317,False,-2.6702880859375e-05,0.9999322891235352,0.9999589920043945,0.5345504283905029,3.9464375972747803,True,43,True,source_062,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.09152058511972427,0.13728944957256317,False,-1.1920928955078125e-05,0.9999470710754395,0.9999589920043945,0.1813296228647232,1.5819958448410034,True,43,True,source_062,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.08141745626926422,0.13728944957256317,False,-1.1920928955078125e-07,0.999958872795105,0.9999589920043945,0.16721250116825104,1.5116517543792725,True,43,True,source_062,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14460332691669464,0.13703122735023499,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.669254183769226,True,43,True,source_048,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018485698848962784,0.13703122735023499,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223671913146973,True,43,True,source_048,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449884712696075,0.13703122735023499,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.954249620437622,True,43,True,source_048,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.08969739079475403,0.13703122735023499,False,-1.2636184692382812e-05,0.9999293088912964,0.9999419450759888,0.1813296228647232,1.5854531526565552,True,43,True,source_048,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.11135917901992798,0.13703122735023499,False,-7.152557373046875e-07,0.9999412298202515,0.9999419450759888,0.1214154064655304,1.2600525617599487,True,43,True,source_048,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.1446051001548767,0.1370314210653305,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692509651184082,True,43,True,source_042,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018486062064766884,0.1370314210653305,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223650455474854,True,43,True,source_042,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449771463871002,0.1370314210653305,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542453289031982,True,43,True,source_042,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.1446051001548767,0.1370314210653305,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692509651184082,True,43,True,source_042,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.1244189441204071,0.1370314210653305,False,0.0,0.9999419450759888,0.9999419450759888,0.2713930606842041,2.104666233062744,True,43,True,source_042,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.05884973704814911,0.13731414079666138,False,-0.0003199577331542969,0.9328641295433044,0.9331840872764587,0.0037051853723824024,0.9987753629684448,True,43,True,source_010,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.027498068287968636,0.13731414079666138,False,3.135204315185547e-05,0.9332154393196106,0.9331840872764587,0.003967867698520422,0.9996228814125061,True,43,True,source_010,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.02574438974261284,0.13731414079666138,False,-0.00647968053817749,0.9267044067382812,0.9331840872764587,0.7139726281166077,5.269503593444824,True,43,True,source_010,gated,complete
,,,random_direction,,,,,,,,,materialization_invalid_register,,,,,,,,,,,43,,source_010,,failed
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.01000752579420805,0.13731414079666138,False,-5.364418029785156e-07,0.9331835508346558,0.9331840872764587,0.2808891236782074,2.2679319381713867,True,43,True,source_010,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.08699142932891846,0.13552650809288025,False,-3.0994415283203125e-06,0.9993035793304443,0.9993066787719727,0.007898585870862007,0.9966227412223816,True,43,True,source_038,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.027888286858797073,0.13552650809288025,False,2.1457672119140625e-06,0.9993088245391846,0.9993066787719727,0.008654075674712658,1.003812313079834,True,43,True,source_038,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.0020412157755345106,0.13552650809288025,False,-0.00011366605758666992,0.999193012714386,0.9993066787719727,0.7196431756019592,5.401316165924072,True,43,True,source_038,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.008275999687612057,0.13552650809288025,False,-2.384185791015625e-07,0.9993064403533936,0.9993066787719727,0.005815763957798481,1.000565528869629,True,43,True,source_038,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.053922928869724274,0.13552650809288025,False,-9.5367431640625e-07,0.9993057250976562,0.9993066787719727,0.29564303159713745,2.350196599960327,True,43,True,source_038,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.05884973332285881,0.13731414079666138,False,-1.5116529539227486e-06,0.0011254561832174659,0.0011269678361713886,0.0037051853723824024,0.9987753629684448,True,43,False,source_035,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.027498068287968636,0.13731414079666138,False,9.863870218396187e-07,0.0011279542231932282,0.0011269678361713886,0.003967867698520422,0.9996228814125061,True,43,False,source_035,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.02574438974261284,0.13731414079666138,False,0.0005079711554571986,0.0016349389916285872,0.0011269678361713886,0.7139726281166077,5.269503593444824,True,43,False,source_035,gated,complete
